anki_note_id,field_note_id,guid,mod
1497484861755,Unterschied,G5PVUq@Mg+,1499086122
1497484861756,unterschreiben,PkMJVMnp85,1499086122
1497484861757,über,oUN|>dVY*W,1499086122
1497484861758,überall,iEqlsv@&vg,1499086122
1497484861759,übermorgen,HvAgR9]yFE,1499086122
1497484861760,Unterschrift,i@l(Xl+Shq,1499086122
1497484861761,untersuchen,pD:OW31A-e,1499086122
1497484861762,unterwegs sein,AvMdxVHUvF,1499086122
1497484861763,übernachten,M*Ehj?0&vL,1499086122
1497484861764,übersetzen,Nd<x*Mm5rv,1499086122
1497484861765,Urlaub,FC}Myeuap?,1499086122
1497484861766,Übersetzung,fI<}tKv&gw,1499086122
1497484861767,verabredet sein,vq57Iyscqx,1499086122
1497484861768,überweisen,Je*1{tP6Ix,1499086122
1497484861769,Uhr,KniuxXE)c0,1499086122
1497484861770,um,yi9RptraU},1499086122
1497484861771,Veranstaltung,.NglGBvZ@,1499086122
1497484861772,umsteigen,zOWW>phPT%,1499086122
1497484861773,umziehen,g^c|hz/lCq,1499086122
1497484861774,sich umziehen,BNT8=$9O9!,1499086122
1497484861775,verboten sein,b:r@+fQQhI,1499086122
1497484861776,verbieten,vX@Z9!t<VX,1499086122
1497484861777,verdienen,Jo7g)x%gMv,1499086122
1497484861778,Verein,EHO{O1iIf`,1499086122
1497484861779,vereinbaren,FsRS;GYfV:,1499086122
1497484861780,vergessen,:Ex&0!w{s,1499086122
1497484861781,Umzug,i(LBd&{*LK,1499086122
1497484861782,vergleichen,ussf#OJbpt,1499086122
1497484861783,verkaufen,xbWCkWC3ri,1499086122
1497484861784,Volleyball,m?VcPDTwZ*,1499086122
1497484861785,von,Mq}5}TED:9,1499086122
1497484861786,vor,e9-KA$nYIE,1499086122
1497484861787,vorbei,"LUp.KL,r>^",1499086122
1497484861788,Verkehr,rK}v`GQ1la,1499086122
1497484861789,Verkehrsmittel,Olg&Zgd1.U,1499086122
1497484861790,vorbereiten,h7t;;pRn^1,1499086122
1497484861791,sich verletzen,"jO,N7VsI*i",1499086122
1497484861792,sich verlieben,r@Y1a~9+6X,1499086122
1497484861793,vorgestern,N/!J+tVvS/,1499086122
1497484861794,vorher,E%]#n=GV_4,1499086122
1497484861795,vorne,Cq%T}13avZ,1499086122
1497484861796,verlieren,P2WXycw*xV,1499086122
1497484861797,Vorname,e!_ZK[2-_l,1499086122
1497484861798,Vorschlag,E&Lh7n1kA6,1499086122
1497484861799,vermieten,v3gmSnE>#5,1499086122
1497484861800,vorsichtig,pypP{XI8r`,1499086122
1497484861801,Vermieter,qK8Y&wp$5&,1499086122
1497484861802,Vermieterin,D)6p~!GlP&,1499086122
1497484861803,verpassen,IM~>`ct]O&,1499086122
1497484861804,sich vorstellen,FG#2;4Bcy/,1499086122
1497484861805,verreisen,s=7TU54^Xk,1499086122
1497484861806,vorwärts,LI-IpdwA.1,1499086122
1497484861807,verschieben,tmXj27<a)h,1499086122
1497484861808,wach,c2NLu)@em8,1499086122
1497484861809,Wagen,knL3iR89)G,1499086122
1497484861810,wählen,O<GR7$D%(W,1499086122
1497484861811,verschieden,l{R0!q]]O{,1499086122
1497484861812,Verspätung,mh$t8<LxfM,1499086122
1497484861813,verstehen,e~tD@PZh1g,1499086122
1497484861814,wahr,Qm[_rkF433,1499086122
1497484861815,wahrscheinlich,JVcm{4@c>1,1499086122
1497484861816,versuchen,KQ1V6FKlow,1499086122
1497484861817,Wald,e8f_@XP>/2,1499086122
1497484861818,Vertrag,I.dl^a5yt),1499086122
1497484861819,wandern,biSt%&w!oX,1499086122
1497484861820,viel,"r`,gB{ZJat",1499086122
1497484861821,viele,mG]8%Cie/:,1499086122
1497484861822,wann,K-X(FaGi%o,1499086122
1497484861823,vielleicht,e#*ZL]dnPs,1499086122
1497484861824,warm,w0Zh_Oo;p$,1499086122
1497484861825,Vogel,ppQfTo]O(A,1499086122
1497484861826,warten,gSTP$%qq};,1499086122
1497484861827,voll,jA7iy{!bM*,1499086122
1497484861828,warum,qbWHawaD[I,1499086122
1497484861829,was,Kw7rLDbRX7,1499086122
1497484861830,wenn,LL=5QfO)-w,1499086122
1497484861831,wer,ezeYv))VG|,1499086122
1497484861832,wen,b7Pl3BpbZ+,1499086122
1497484861833,wem,xX$xj2!*OU,1499086122
1497484861834,Wäsche,O?h#GvxU64,1499086122
1497484861835,werden,p`Zcjg7p%E,1499086122
1497484861836,sich waschen,DM;C695$hA,1499086122
1497484861837,Wasser,zURgN<.RhQ,1499086122
1497484861838,Werkstatt,Q:`qBtS)7_,1499086122
1497484861839,Wettbewerb,r^ZP$Al097,1499086122
1497484861840,Wetter,btggSJdE&5,1499086122
1497484861841,Webseite,P`Ib7ofyXF,1499086122
1497484861842,wechseln,D]GPodo]]g,1499086122
1497484861843,wichtig,l)VfdoDp[z,1499086122
1497484861844,wecken,DyoY@Po)b[,1499086122
1497484861845,wie,wgGzK=aXmn,1499086122
1497484861846,wie viel,JBg1h{^}kS,1499086122
1497484861847,weg,I?Bi9tQ1;c,1499086122
1497484861848,wegbringen,h<9*:mfPtY,1499086122
1497484861849,wegfahren,ztG=82oeWR,1499086122
1497484861850,weggehen,nY-+sed!TE,1499086122
1497484861851,weglaufen,b>9uwCWdy%,1499086122
1497484861852,wegmachen,nw_l9CU[&-,1499086122
1497484861853,wegnehmen,wYAS;I>{/z,1499086122
1497484861854,wegwerfen,j&KH:=hd`~,1499086122
1497484861855,wieder,bFI<nzZRI~,1499086122
1497484861856,wiederholen,iG3?Gz;xYc,1499086122
1497484861857,Weg,FMKPYf-Iz.,1499086122
1497484861858,wegen,jRx?M>c7nl,1499086122
1497484861859,wehtun,k!-m#QBO^T,1499086122
1497484861860,Wiederhören,q(Zoh4!.K9,1499086122
1497484861861,Wiedersehen,j4x;m1sfyJ,1499086122
1497484861862,weiblich,M=X}Q[RTM^,1499086122
1497484861863,willkommen,N;j$UdyR0=,1499086122
1497484861864,Wind,AzR7WYrP|F,1499086122
1497484861865,weich,kqmc^>13z,1499086122
1497484861866,windig,ym:dr{r+:4,1499086122
1497484861867,weil,f`v.&a|ho@,1499086122
1497484861868,Wein,LRqwe/hZza,1499086122
1497484861869,wirklich,C6-G6K.r{u,1499086122
1497484861870,wissen,"xD@,rIa56l",1499086122
1497484861871,weinen,B^NtXe93R},1499086122
1497484861872,weit,o1n}A5x.09,1499086122
1497484861873,weiter,IU@YptbzK*,1499086122
1497484861874,weitermachen,DbkR@9nID@,1499086122
1497484861875,weiterhelfen,zh5D*pVI-i,1499086122
1497484861876,welcher,tPKxH850qJ,1499086122
1497484861877,Witz,x]=j=c{5s<,1499086122
1497484861878,witzig,5xNCk:cv$,1499086122
1497484861879,wo,O^u@z7T8zv,1499086122
1497484861880,woher,"Q,oZQhU7Wg",1499086122
1497484861881,wohin,rjJB{ie7x4,1499086122
1497484861882,wohnen,k<UY6#2J(D,1499086122
1497484861883,Welt,iE}21fl|2^,1499086122
1497484861884,wenig,pgAKH.SD9Y,1499086122
1497484861885,wenigstens,Qq5@b*bpv.,1499086122
1497484861886,Wohnung,Q0k2J<-Y*i,1499086122
1497484861887,Wohnzimmer,iL%U0*2c0k,1499086122
1497484861888,Wolke,n%}`]H1l6.,1499086122
1497484861889,Zimmer,wD8JTlllAh,1499086122
1497484861890,wollen,e@udQ)}]Y8,1499086122
1497484861891,Zirkus,z9F7U%=4=V,1499086122
1497484861892,Workshop,lj3*tnD>]A,1499086122
1497484861893,Zitrone,J(P{#6|;4y,1499086122
1497484861894,Zoo,N(Ug~o_(;K,1499086122
1497484861895,zu,J]h8PE3qUW,1499086122
1497484861896,Wort,r0Wqh-uda0,1499086122
1497484861897,wunderbar,l2>]!p#R^m,1499086122
1497484861898,Wunsch,"o#@2jGN{;,",1499086122
1497484861899,wünschen,yh4iD%N45X,1499086122
1497484861900,Zucker,I9.5.Sufs!,1499086122
1497484861901,zuerst,DV70+I]t`9,1499086122
1497484861902,Wurst,HK[$Ed&-{a,1499086122
1497484861903,zufrieden,K]klv.Ut4x,1499086122
1497484861904,Zug,QSmrzD~?K],1499086122
1497484861905,zuhören,fovyC$q(7S,1499086122
1497484861906,zuletzt,k<o&%Uxcus,1499086122
1497484861907,Zahl,l{4tT)xFE:,1499086122
1497484861908,zahlen,M}tixXehRA,1499086122
1497484861909,Zahn,"n=lKo.2,Xo",1499086122
1497484861910,zeichnen,"rj(R,ee|aL",1499086122
1497484861911,zum Beispiel,"uhr,v0Flvf",1499086122
1497484861912,zumachen,w4h)q%Y_eG,1499086122
1497484861913,zeigen,oifY%KlUwu,1499086122
1497484861914,zurück,BnEYC#!|ry,1499086122
1497484861915,Zeit,g[-!grh:Oe,1499086122
1497484861916,zurückfahren,siV;+EX!_,1499086122
1497484861917,zurückgeben,M5V=@AbzD(,1499086122
1497484861918,zurückgehen,"G,!we[GQ|a",1499086122
1497484861919,zurückkommen,Q!}1PVdVA[,1499086122
1497484861920,zurücklaufen,h`V~]ia.Dt,1499086122
1497484861921,Zeitschrift,ER/ASV0RTA,1499086122
1497484861922,Zeitung,bICe}42DS!,1499086122
1497484861923,Zelt,tR&Xg!^9a#,1499086122
1497484861924,Zentrum,CJkChg.M;Z,1499086122
1497484861925,Zettel,m^$[XT<>(J,1499086122
1497484861926,zusammen,CI=tSX@t%C,1499086122
1497484861927,zwischen,Htg<8ZEn#[,1499086122
1497484861928,Zeugnis,"P^ay[g,IqK",1499086122
1497484861929,anziehen,"C39sM,Fr_N",1499086122
1497484861930,ausziehen,k7)p3>w=&w,1499086122
1497484861931,Ziel,h@TDhE+:-8,1499086122
