card_id,anki_note_id,ord
1497484863931,1497484861716,1
1497484863932,1497484861717,0
1497484863933,1497484861717,1
1497484863934,1497484861718,0
1497484863935,1497484861718,1
1497484863936,1497484861719,0
1497484863937,1497484861719,1
1497484863938,1497484861720,0
1497484863939,1497484861720,1
1497484863940,1497484861721,0
1497484863941,1497484861721,1
1497484863942,1497484861722,0
1497484863943,1497484861722,1
1497484863944,1497484861723,0
1497484863945,1497484861723,1
1497484863946,1497484861724,0
1497484863947,1497484861724,1
1497484863948,1497484861725,0
1497484863949,1497484861725,1
1497484863950,1497484861726,0
1497484863951,1497484861726,1
1497484863952,1497484861727,0
1497484863953,1497484861727,1
1497484863954,1497484861728,0
1497484863955,1497484861728,1
1497484863956,1497484861729,0
1497484863957,1497484861729,1
1497484863958,1497484861730,0
1497484863959,1497484861730,1
1497484863960,1497484861731,0
1497484863961,1497484861731,1
1497484863962,1497484861732,0
1497484863963,1497484861732,1
1497484863964,1497484861733,0
1497484863965,1497484861733,1
1497484863966,1497484861734,0
1497484863967,1497484861734,1
1497484863968,1497484861735,0
1497484863969,1497484861735,1
1497484863970,1497484861736,0
1497484863971,1497484861736,1
1497484863972,1497484861737,0
1497484863973,1497484861737,1
1497484863974,1497484861738,0
1497484863975,1497484861738,1
1497484863976,1497484861739,0
1497484863977,1497484861739,1
1497484863978,1497484861740,0
1497484863979,1497484861740,1
1497484863980,1497484861741,0
1497484863981,1497484861741,1
1497484863982,1497484861742,0
1497484863983,1497484861742,1
1497484863984,1497484861743,0
1497484863985,1497484861743,1
1497484863986,1497484861744,0
1497484863987,1497484861744,1
1497484863988,1497484861745,0
1497484863989,1497484861745,1
1497484863990,1497484861746,0
1497484863991,1497484861746,1
1497484863992,1497484861747,0
1497484863993,1497484861747,1
1497484863994,1497484861748,0
1497484863995,1497484861748,1
1497484863996,1497484861749,0
1497484863997,1497484861749,1
1497484863998,1497484861750,0
1497484863999,1497484861750,1
1497484864000,1497484861751,0
1497484864001,1497484861751,1
1497484864002,1497484861752,0
1497484864003,1497484861752,1
1497484864004,1497484861753,0
1497484864005,1497484861753,1
1497484864006,1497484861754,0
1497484864007,1497484861754,1
1497484864008,1497484861755,0
1497484864009,1497484861755,1
1497484864010,1497484861756,0
1497484864011,1497484861756,1
1497484864012,1497484861757,0
1497484864013,1497484861757,1
1497484864014,1497484861758,0
1497484864015,1497484861758,1
1497484864016,1497484861759,0
1497484864017,1497484861759,1
1497484864018,1497484861760,0
1497484864019,1497484861760,1
1497484864020,1497484861761,0
1497484864021,1497484861761,1
1497484864022,1497484861762,0
1497484864023,1497484861762,1
1497484864024,1497484861763,0
1497484864025,1497484861763,1
1497484864026,1497484861764,0
1497484864027,1497484861764,1
1497484864028,1497484861765,0
1497484864029,1497484861765,1
1497484864030,1497484861766,0
1497484864031,1497484861766,1
1497484864032,1497484861767,0
1497484864033,1497484861767,1
1497484864034,1497484861768,0
1497484864035,1497484861768,1
1497484864036,1497484861769,0
1497484864037,1497484861769,1
1497484864038,1497484861770,0
1497484864039,1497484861770,1
1497484864040,1497484861771,0
1497484864041,1497484861771,1
1497484864042,1497484861772,0
1497484864043,1497484861772,1
1497484864044,1497484861773,0
1497484864045,1497484861773,1
1497484864046,1497484861774,0
1497484864047,1497484861774,1
1497484864048,1497484861775,0
1497484864049,1497484861775,1
1497484864050,1497484861776,0
1497484864051,1497484861776,1
1497484864052,1497484861777,0
1497484864053,1497484861777,1
1497484864054,1497484861778,0
1497484864055,1497484861778,1
1497484864056,1497484861779,0
1497484864057,1497484861779,1
1497484864058,1497484861780,0
1497484864059,1497484861780,1
1497484864060,1497484861781,0
1497484864061,1497484861781,1
1497484864062,1497484861782,0
1497484864063,1497484861782,1
1497484864064,1497484861783,0
1497484864065,1497484861783,1
1497484864066,1497484861784,0
1497484864067,1497484861784,1
1497484864068,1497484861785,0
1497484864069,1497484861785,1
1497484864070,1497484861786,0
1497484864071,1497484861786,1
1497484864072,1497484861787,0
1497484864073,1497484861787,1
1497484864074,1497484861788,0
1497484864075,1497484861788,1
1497484864076,1497484861789,0
1497484864077,1497484861789,1
1497484864078,1497484861790,0
1497484864079,1497484861790,1
1497484864080,1497484861791,0
1497484864081,1497484861791,1
1497484864082,1497484861792,0
1497484864083,1497484861792,1
1497484864084,1497484861793,0
1497484864085,1497484861793,1
1497484864086,1497484861794,0
1497484864087,1497484861794,1
1497484864088,1497484861795,0
1497484864089,1497484861795,1
1497484864090,1497484861796,0
1497484864091,1497484861796,1
1497484864092,1497484861797,0
1497484864093,1497484861797,1
1497484864094,1497484861798,0
1497484864095,1497484861798,1
1497484864096,1497484861799,0
1497484864097,1497484861799,1
1497484864098,1497484861800,0
1497484864099,1497484861800,1
1497484864100,1497484861801,0
1497484864101,1497484861801,1
1497484864102,1497484861802,0
1497484864103,1497484861802,1
1497484864104,1497484861803,0
1497484864105,1497484861803,1
1497484864106,1497484861804,0
1497484864107,1497484861804,1
1497484864108,1497484861805,0
1497484864109,1497484861805,1
1497484864110,1497484861806,0
1497484864111,1497484861806,1
1497484864112,1497484861807,0
1497484864113,1497484861807,1
1497484864114,1497484861808,0
1497484864115,1497484861808,1
1497484864116,1497484861809,0
1497484864117,1497484861809,1
1497484864118,1497484861810,0
1497484864119,1497484861810,1
1497484864120,1497484861811,0
1497484864121,1497484861811,1
1497484864122,1497484861812,0
1497484864123,1497484861812,1
1497484864124,1497484861813,0
1497484864125,1497484861813,1
1497484864126,1497484861814,0
1497484864127,1497484861814,1
1497484864128,1497484861815,0
1497484864129,1497484861815,1
1497484864130,1497484861816,0
1497484864131,1497484861816,1
1497484864132,1497484861817,0
1497484864133,1497484861817,1
1497484864134,1497484861818,0
1497484864135,1497484861818,1
1497484864136,1497484861819,0
1497484864137,1497484861819,1
1497484864138,1497484861820,0
1497484864139,1497484861820,1
1497484864140,1497484861821,0
1497484864141,1497484861821,1
1497484864142,1497484861822,0
1497484864143,1497484861822,1
1497484864144,1497484861823,0
1497484864145,1497484861823,1
1497484864146,1497484861824,0
1497484864147,1497484861824,1
1497484864148,1497484861825,0
1497484864149,1497484861825,1
1497484864150,1497484861826,0
1497484864151,1497484861826,1
1497484864152,1497484861827,0
1497484864153,1497484861827,1
1497484864154,1497484861828,0
1497484864155,1497484861828,1
1497484864156,1497484861829,0
1497484864157,1497484861829,1
1497484864158,1497484861830,0
1497484864159,1497484861830,1
1497484864160,1497484861831,0
1497484864161,1497484861831,1
1497484864162,1497484861832,0
1497484864163,1497484861832,1
1497484864164,1497484861833,0
1497484864165,1497484861833,1
1497484864166,1497484861834,0
1497484864167,1497484861834,1
1497484864168,1497484861835,0
1497484864169,1497484861835,1
1497484864170,1497484861836,0
1497484864171,1497484861836,1
1497484864172,1497484861837,0
1497484864173,1497484861837,1
1497484864174,1497484861838,0
1497484864175,1497484861838,1
1497484864176,1497484861839,0
1497484864177,1497484861839,1
1497484864178,1497484861840,0
1497484864179,1497484861840,1
1497484864180,1497484861841,0
1497484864181,1497484861841,1
1497484864182,1497484861842,0
1497484864183,1497484861842,1
1497484864184,1497484861843,0
1497484864185,1497484861843,1
1497484864186,1497484861844,0
1497484864187,1497484861844,1
1497484864188,1497484861845,0
1497484864189,1497484861845,1
1497484864190,1497484861846,0
1497484864191,1497484861846,1
1497484864192,1497484861847,0
1497484864193,1497484861847,1
1497484864194,1497484861848,0
1497484864195,1497484861848,1
1497484864196,1497484861849,0
1497484864197,1497484861849,1
1497484864198,1497484861850,0
1497484864199,1497484861850,1
1497484864200,1497484861851,0
1497484864201,1497484861851,1
1497484864202,1497484861852,0
1497484864203,1497484861852,1
1497484864204,1497484861853,0
1497484864205,1497484861853,1
1497484864206,1497484861854,0
1497484864207,1497484861854,1
1497484864208,1497484861855,0
1497484864209,1497484861855,1
1497484864210,1497484861856,0
1497484864211,1497484861856,1
1497484864212,1497484861857,0
1497484864213,1497484861857,1
1497484864214,1497484861858,0
1497484864215,1497484861858,1
1497484864216,1497484861859,0
1497484864217,1497484861859,1
1497484864218,1497484861860,0
1497484864219,1497484861860,1
1497484864220,1497484861861,0
1497484864221,1497484861861,1
1497484864222,1497484861862,0
1497484864223,1497484861862,1
1497484864224,1497484861863,0
1497484864225,1497484861863,1
1497484864226,1497484861864,0
1497484864227,1497484861864,1
1497484864228,1497484861865,0
1497484864229,1497484861865,1
1497484864230,1497484861866,0
1497484864231,1497484861866,1
1497484864232,1497484861867,0
1497484864233,1497484861867,1
1497484864234,1497484861868,0
1497484864235,1497484861868,1
1497484864236,1497484861869,0
1497484864237,1497484861869,1
1497484864238,1497484861870,0
1497484864239,1497484861870,1
1497484864240,1497484861871,0
1497484864241,1497484861871,1
1497484864242,1497484861872,0
1497484864243,1497484861872,1
1497484864244,1497484861873,0
1497484864245,1497484861873,1
1497484864246,1497484861874,0
1497484864247,1497484861874,1
1497484864248,1497484861875,0
1497484864249,1497484861875,1
1497484864250,1497484861876,0
1497484864251,1497484861876,1
1497484864252,1497484861877,0
1497484864253,1497484861877,1
1497484864254,1497484861878,0
1497484864255,1497484861878,1
1497484864256,1497484861879,0
1497484864257,1497484861879,1
1497484864258,1497484861880,0
1497484864259,1497484861880,1
1497484864260,1497484861881,0
1497484864261,1497484861881,1
1497484864262,1497484861882,0
1497484864263,1497484861882,1
1497484864264,1497484861883,0
1497484864265,1497484861883,1
1497484864266,1497484861884,0
1497484864267,1497484861884,1
1497484864268,1497484861885,0
1497484864269,1497484861885,1
1497484864270,1497484861886,0
1497484864271,1497484861886,1
1497484864272,1497484861887,0
1497484864273,1497484861887,1
1497484864274,1497484861888,0
1497484864275,1497484861888,1
1497484864276,1497484861889,0
1497484864277,1497484861889,1
1497484864278,1497484861890,0
1497484864279,1497484861890,1
1497484864280,1497484861891,0
1497484864281,1497484861891,1
1497484864282,1497484861892,0
1497484864283,1497484861892,1
1497484864284,1497484861893,0
1497484864285,1497484861893,1
1497484864286,1497484861894,0
1497484864287,1497484861894,1
1497484864288,1497484861895,0
1497484864289,1497484861895,1
1497484864290,1497484861896,0
1497484864291,1497484861896,1
1497484864292,1497484861897,0
1497484864293,1497484861897,1
1497484864294,1497484861898,0
1497484864295,1497484861898,1
1497484864296,1497484861899,0
1497484864297,1497484861899,1
1497484864298,1497484861900,0
1497484864299,1497484861900,1
1497484864300,1497484861901,0
1497484864301,1497484861901,1
1497484864302,1497484861902,0
1497484864303,1497484861902,1
1497484864304,1497484861903,0
1497484864305,1497484861903,1
1497484864306,1497484861904,0
1497484864307,1497484861904,1
1497484864308,1497484861905,0
1497484864309,1497484861905,1
1497484864310,1497484861906,0
1497484864311,1497484861906,1
1497484864312,1497484861907,0
1497484864313,1497484861907,1
1497484864314,1497484861908,0
1497484864315,1497484861908,1
1497484864316,1497484861909,0
1497484864317,1497484861909,1
1497484864318,1497484861910,0
1497484864319,1497484861910,1
1497484864320,1497484861911,0
1497484864321,1497484861911,1
1497484864322,1497484861912,0
1497484864323,1497484861912,1
1497484864324,1497484861913,0
1497484864325,1497484861913,1
1497484864326,1497484861914,0
1497484864327,1497484861914,1
1497484864328,1497484861915,0
1497484864329,1497484861915,1
1497484864330,1497484861916,0
1497484864331,1497484861916,1
1497484864332,1497484861917,0
1497484864333,1497484861917,1
1497484864334,1497484861918,0
1497484864335,1497484861918,1
1497484864336,1497484861919,0
1497484864337,1497484861919,1
1497484864338,1497484861920,0
1497484864339,1497484861920,1
1497484864340,1497484861921,0
1497484864341,1497484861921,1
1497484864342,1497484861922,0
1497484864343,1497484861922,1
1497484864344,1497484861923,0
1497484864345,1497484861923,1
1497484864346,1497484861924,0
1497484864347,1497484861924,1
1497484864348,1497484861925,0
1497484864349,1497484861925,1
1497484864350,1497484861926,0
1497484864351,1497484861926,1
1497484864352,1497484861927,0
1497484864353,1497484861927,1
1497484864354,1497484861928,0
1497484864355,1497484861928,1
1497484864356,1497484861929,0
1497484864357,1497484861929,1
1497484864358,1497484861930,0
1497484864359,1497484861930,1
1497484864360,1497484861931,0
1497484864361,1497484861931,1
